DSG3	TEX11	TGM4	NPPB	XAF1	KIF25	ATRX
TMIGD2	AC010325.1	AP000790.3	IL24	MED9	RTP5	POPDC2
AC235565.2	CENPW	GPA33	ACTB	ATP5ME	NXPE1	CEACAM1
ACSM4	PTGFR	TMEM211	LHX2	IGFBP6	TMEM9	LCNL1
BMP3	RPUSD2	FOXJ1	PKN3	BMP8A	P2RY12	MRPS9
TMTC2	IKZF1	C1orf100	CCKAR	ADCY10	CHST4	CCNL1
UPK3B	LDHC	MBD3L1	RPS18	RPL12	SCRN1	FRS2
TMEM95	YPEL4	AL136373.1	SCGB1D2	MDM2	PLA2G4E	B3GNT5
CDH16	NUDT10	NAT1	PSMC3	SPEF1	NBPF15	BRWD1
PIK3R3	PLCG2	CCDC69	AMIGO3	LATS2	PKIB	NBEAL1
TMSB10	ETS1	DENND1C	CASR	RPL37A	KATNAL2	MCUB
ELANE	C1orf127	CD28	AC006064.6	GUK1	PYCR2	ACO1
SLC34A1	ZCCHC18	DCDC2	MARK1	TYRO3	DMKN	MAGED1
CD300LG	PROSER2	PDE11A.1	IRS1	RPSA	SDHAF2	BIN3
ADGRD2	NMBR	PGR	UQCRFS1	SCN7A	CXCL1	CDH4
FGF23	PRRG4	CCDC198	GRK1	CCDC68	INPP1	MRPS27
RHAG	TMEM191B	SLC38A4	SCNN1A	IQCA1L	LDAH	ZNF133
TBX22	TMEM14B	ABI3	TIMM13	PALM2-AKAP2	THBD	STXBP5
SLC2A2	LPL	ABCC12	LINC02218	NDUFAF4	PEAK3	MYOCOS
GRAMD2B	HNRNPA1L2	MS4A5	NDUFB9	SNURF	AIRE	TTC9C
DIO3	GAGE10	KCNA5	OTOR	ACTN4	MAP3K6	ZFYVE1
PRSS8	ZNF257	NLRP2	OR5V1	TAX1BP3	LRRC10B	N4BP2
RS1	TMEM185B	VSX1	AMY2A	KLF6	MYL9	ZNF780B
DLGAP3	KCNH4	ADAMTS15	PGAM1	SLC34A2	BACE2	ZNF562
GAS2L3	SLC26A8	FGF8	PGK1	URB1	GDF5	PLGRKT
COX6B2	TM6SF2	PAX7	SF3A2	EMG1	PRKD1	GTF2H1
STRA6	ST6GALNAC4	BBS5	CREB3	B4GALT5	FARP1	IQCF1
TTLL8	HES7	MEDAG	C2orf83	NOP56	PINK1	TRAF3IP1
GLI3	PTGIS	PKLR	AL691442.1	GRK6	DNAH7	R3HCC1L
ANKRD39	ZNF572	CTXND2	TRMT6	TCP1	NSUN3	MCCC1
BSPH1	KIF18B	SLC44A4	MFAP5	STRAP	ANXA13	FAM120A
VENTX	AC098484.3	SLC5A2	RAET1G	HTR6	RHOXF1	COL9A1
PPP1R1A	ACKR1	PIK3R6	ATP5MPL	FAM20A	KCNA3	PRPF39
GADD45B	C1QL4	RGSL1	C2CD4D	DSP	NR5A1	METTL24
APOBR	ZNF506	GPR55	RPS23	PLEKHF1	TUBB1	DZANK1
MYO10	MAL	SYNDIG1L	NUAK2	TIGAR	HLA-DOA	MED14
SPINK2	AC090360.1	AL512506.3	SLC2A4	OPN5	PXN	ZNF708
MYH6	PLK4	EMG1	ACAT2	TAF4B	SPTBN5	TRAPPC10
IL1RN	PLCH2	NOXO1	RLN2	HIST1H2AG	RSPH3	SCLT1
CTCFL	PCOLCE2	SPINK5	DNLZ	BOLA3	S100A16	CYP21A2
ACTC1	INPP5J	AL583836.1	RPS19	HNRNPAB	AC010547.4	KIF2C
CRISPLD1	AC018523.2	AP1M2	FNIP1	ITPKA	CLEC2A	MAP3K7CL
GRM3	SNAPC2	HES2	FCRL3	RPS13	OBSL1	ANXA5
APOH	PARS2	PRELP	LHX1	LRRC8E	KRTAP5-11	CKAP5
SYCP1	LTBR	FNDC11	PDF	ACKR1	ZNF488	BHLHE41
SLC6A2	PTTG1	TTC12	TNNI3	BRIX1	MPG	VWCE
MXRA5	KRT17	AL451007.3	P2RX5-TAX1BP3	C2orf69	KLF12	MORC2
TRARG1	RHBDF2	SCGN	UGP2	NDNF	EEA1	DERA
CLEC3A	DIO1	HCST	ETV3L	RPS20	ADD3	DHX15
GREB1	CCNA2	BUB1B-PAK6	FOXL2	NKX3-1	L1TD1	C3orf20
HTR7	AC090527.2	ITGB7	APRT	SCN9A	GALNT15	HSD17B14
KLF12	AC010255.3	CNDP1	OR2J3	CEMIP	ARR3	CCDC85A
PDE11A	KIF23	MT1G	HLA-DOB	TEX101	AC129492.3	ACER2
DACH2	NPHP3-ACAD11	PARL	GHITM	OLAH	TRIM55	FMNL3
IGSF21	CCDC51	OXT	C9orf131	GNG4	C3orf84	TNPO1
SEMA5A	MYH11	UMODL1	TIMM10B	ARSH	TMED9	TATDN1
NPPB	TMEM256-PLSCR3	IL4I1	TMSB10	RPL13A	IKZF2	LTV1
SERPINA5	NPIPA5	SEPT12	CCDC172	RALGDS	DYNC2LI1	PDS5A
EEF1AKMT3	BOK	APOL1	HIST1H3A	RSL1D1	GFRA3	ETNK1
PNLIP	KCNG2	C1QTNF1	GLRA4	ATP5MG	TEAD4	MAVS
CYSLTR1	AK7	CD180	TECTB	TRPM3	KRTAP10-4	MYBBP1A
PTGER2	TMC2	SLC6A4	GZF1	RARRES3	MUC17	SUV39H2
AQP4	PCDHB13	CCDC73	RAB6C	SLC35G6	SH2D3A	TGFB3
SLC26A9	OLFML2A	CLDN2	C2orf15	MYOCOS	EMC2	ANAPC16
HLA-G	BBS12	GPR171	OLAH	SCGN	ATP6AP1	MTRF1
ADIG	LINC00672	NDNF	PTGES3L-AARSD1	ARHGAP20	AEBP1	CTDSPL
TMEM235	AC005702.1	ALOXE3	TMEM125	PRPS1	SSTR3	POGLUT1
ITGAD	AC104109.3	IRF6	RACK1	ZNF526	CARNS1	FARP1
TCP11	C12orf42	ZNF23	DNAJA2	AMY2A	CIP2A	TRRAP
AC243547.3	USP6	CRYBA4	PFN3	EPB41L1	RFX5	UNKL
CRYL1	CBLN2	CD8B	SH2D1B	PLS3	TKTL1	AFF4
TIGD3	EXOC3L2	HLA-DQB1	ERVW-1	CCKBR	FAM173B	ZNF83
TSPAN32	CPAMD8	CYP3A43	AC015688.4	CACNB4	RAC2	WDR44
SPIB	SCARF1	ACSM5	XPOT	EME1	CRLF2	EXOC6
PTP4A3	POU2F3	CYP4F12	DBX2	DPH3	SECTM1	TBX19
DMRT1	ZC3H12D	CNN1	C18orf63	SRPX2	GNAT2	LMO3
CELA1	TMEM17	AIPL1	DUSP13	IRF2BP1	SDR16C5	ZFAT
ANKS4B	TRAPPC5	IGSF23	EEF2	CAMK2D	SIAE	NXPH2
TRIM58	ALG1L2	C15orf38-AP3S2	ARSH	CENPE	NENF	RSU1
OR52I1	CYS1	BMF	NACA	ZNF649	ERV3-1	UTP25
NECTIN1	FER1L6	ANKK1	BCKDHA	PREP	CLEC17A	UBA6
FAM9B	FBXO43	EPS8L1	ST6GALNAC1	LDHA	ZACN	HBS1L
MBOAT1	CD163L1	VIL1	FTL	TOMM7	TPBG	SLF1
RDH8	DNAH17	ARHGDIB	CSRP3	RAB3C	SMTNL2	TMED8
AC011530.1	CYP26B1	CFAP73	MLXIPL	GRWD1	PIWIL3	STARD9
LHX3	GLRA1	ZFP36	ADGRD2	RIMS2	TDRKH	AHI1
GALNTL5	MEI4	MNDA	HNRNPA0	KITLG	AC131097.2	ZNF227
TINAG	ABCC2	PTHLH	DDX3Y	CASZ1	EPHB4	APOLD1
JCHAIN	EIF4E1B	NDUFA9	ACRV1	CCDC169	KCNS2	FAM107A
AC010615.4	AC005943.1	IL19	UCMA	TRMT6	MRPS25	SH3YL1
ANKRD22	RAD54L	AC068631.2	GATA3	SIGLEC1	PAGE4	TFG
HSD17B2	DNAJC22	SATB1	VSIG10L2	AC010531.1	CASP5	PTX3
SKIDA1	CCDC102A	TSSK6	ADAM12	ELANE	FAM162B	ZC3H7A
ZNF705E	C10orf67	IFITM10	BRIX1	GCC1	RP1L1	SCML2
NLRP5	HS3ST3A1	SCEL	KRT23	SCARA5	FAM72B	DCAF5
SLC28A3	ZNF593	CD27	EFCAB9	GRIA3	ZNF728	STOX2
CLDN19	EMILIN2	ACER1	SH3BP1	TLE2	POP5	THSD1
LRRC74A	PTPN6	GRB7	ZNF564	SYN3	EFHD1	INTS6L
REP15	ZNF879	PTPRH	GADL1	RTL8C	THBS4	CNOT10
RAET1G	C1orf115	GDF10	CD244	TBCB	GRP	AXDND1
COL4A6	PCOLCE	GDPD4	ASAP2	SLC45A4	ACCS	CORO1C
CYB5R2	COL11A2	AC139530.2	COL6A3	IMPDH1	TAL1	PPP1R3C
KRT23	MYRFL	AC010323.1	ICAM4	CDC45	FAHD2B	HPX
OTP	PSMB8	LARGE2	IL1B	SDC4	ANKRD30A	LUC7L
ENHO	HLA-F	MALL	NQO1	ELAVL2	GJA1	BPHL
HTR1A	GNLY	NLRP3	ACCSL	HRK	GET4	TRIM73
SOX9	FOSL1	TMX2	SH2D2A	BCAS1	GPD2	COPG1
TMPRSS6	TEX29	ASB4	FOXI3	SRGAP1	HLA-DPA1	KIAA0355
TP53I13	PDGFB	SAG	SLC35G6	PLB1	OR8A1	SKA2
DCUN1D3	C9orf116	NODAL	TRPC6	KCNIP4	GRN	CD58
TNF	TDRD12	ITGBL1	CCDC105	SHKBP1	KREMEN1	GFM2
ARL4D	FCGR3A	IL2RB	ATF5	BRIP1	GSTO1	NPFFR2
GPM6A	C1orf141	CNR2	VTCN1	HRASLS2	ARPIN	MVP
UBE2W	OVGP1	UPK1A	CABP5	MSX1	AVPR1A	ZNF594
SDCCAG8	GPR157	MAS1	TMEM262	KNL1	KLHL10	SHMT1
AC008687.1	PHLDA2	MNX1	LBX2	KIF20A	SDSL	SPEN
NOD2	SNAI1	ITK	C10orf99	OR2J3	HLA-E	GABRR1
MUCL3	LRMP	KDF1	CYP2B6	ZDHHC14	RHOD	TSC22D2
CAPSL	C1QL2	TACSTD2	FCER2	STRADB	NPY5R	KIZ
IRX4	VAX2	FAM83A	OTOP3	PCED1B	STOX1	HILPDA
TGM5	TMEM269	SMIM26	SYT15	BAIAP2	ASB5	KDM2A
HAUS3	KHK	TAF9	RPS14	CCKAR	MUC19	DLG1
SCNN1A	PRR36	FUT6	AARS	AZGP1	KDELR3	DRICH1
AMELX	CCDC86	SDHD	RPL35A	ARHGAP4	QPRT	FERMT1
MT1A	TRIM61	PEAR1	FOLR1	ETV3L	BMPER	BCL9
PLCL2	GFER	LY6G6F-LY6G6D	PRB1	BZW1	SLC25A45	MGAT5
KPNA7	SMIM10	ARL2	MS4A3	E2F1	ADCY4	GALNT1
AC073508.2	SLFN12	NKPD1	MSLNL	AC068580.4	RLN1	AP000275.2
CCL20	NDC80	ASAH2	DMRTC2	SESN1	HAMP	CCDC88A
PPP1R3G	CCNE2	MATN4	LRP5L	TMEM212	ZNF518A	STIM1
AC007192.1	PDGFRA	C19orf73	RPS2	RNF223	GLI4	CDC16
C12orf54	CAMK1G	CRACR2B	ZNF576	TMEM119	TUBB6	AC005154.6
RTP1	ADRA2A	TSLP	PABPN1L	POLR2J3	WDR41	NUDT6
ATP4A	EFCAB1	BAALC	PPAN	RARA	ATP5PD	DENND1B
AC135178.2	SFRP2	LPAR3	ACSM4	PARP12	NID1	FAM133B
C6orf222	PELI3	CASR	RPL11	TCEA3	OTULIN	ACVR2B
PDCL2	C4orf46	ZFP91-CNTF	UBASH3A	KCNJ14	MCOLN3	ESF1
LECT2	SLC19A3	RBM27	ZBP1	TNFRSF10D	CYP24A1	C9orf153
TFPI2	SOX15	ACTRT3	C16orf92	LHX1	BMP5	TMEM178B
KLK13	DOK1	RPS10	EN2	SP140L	USH1C	MRPL1
MS4A8	JCAD	DQX1	TIGAR	ULBP2	PLD2	SLC24A3
SIGLEC7	GAB3	C17orf99	EQTN	IRS2	AMOT	HHIPL1
INKA1	SDHAF1	CCDC177	EIF4EBP1	FOXL2	TMEM61	CHRDL1
RNASE4	SFTPD	PAX2	GGPS1	TTLL10	ARPC4	DCBLD2
AGR2	DBNDD1	GCM1	OPN5	CTXN3	C6orf58	NUP88
SCLT1	CDR2L	BTK	OPN1SW	CD300LG	MFHAS1	FBXO22
ALDH1L1	SLC28A1	CFAP157	PSMD9	MYOZ2	GAL	GNG5
B4GALNT4	ZNF385A	ACOT1	FOXR1	CLCNKB	CYP11A1	TRPC1
CIB3	ADAMTS8	ZNF37A	UTP11	EBNA1BP2	PPP1R17	SYCP2
MMP13	IQCN	COX7B2	ABHD2	AL691442.1	PRUNE2	ASH1L
CYP4F22	ESYT3	BIK	AC092587.1	MELK	TREH	RBM45
MEFV	ASF1B	BEST2	CCDC155	IL17REL	TRIM9	PTRH2
EXOC3L1	RET	HRH3	ULBP3	OR4D1	P2RX3	TMEM150A
FOXD1	CCND1	LTF	ZNF286A	AC235565.2	ZNF366	NUP85
MDFIC2	TIGD5	INCA1	UGT3A2	C11orf88	SLC14A1	CDCP1
KLHL31	S100A11	FOXP3	TAS2R1	SOX18	HPGD	ZXDC
SLC22A11	ZSCAN31	RIPPLY3	HHLA1	MIS18A	VCAN	KRIT1
SLFN12L	GRASP	CR1	SLC35A3	LGI2	TSHZ2	PPP4R1
FOXE3	A4GALT	TENT5B	OR4D1	SULT1B1	ARL13A	NBR1
AC013271.1	OPRL1	PNPLA5	VSX2	GFY	ABHD4	ZFYVE9
SMIM22	MIF	FAM237A	IL31	PSMB3	CISH	SLC24A2
C20orf144	PPEF1	ETV7	CD300LB	C18orf63	CCDC194	AAGAB
ERP27	ZBTB39	TCF15	TMPRSS11B	TEX35	TPO	KIAA1468
RAB6D	AC233723.1	AQP8	SPANXN3	HIST1H3A	CLN3	ZNF577
RWDD3	UBE2V1	TGM2	SERPINH1	RBBP8	CORO2B	NKTR
GJA4	POU3F1	ASPDH	SH2D7	CMC4	SLC35E1	CSTF1
C13orf42	CCDC196	NEDD8	GFI1	AMIGO3	NUTM2D	LIX1L
CAMK4	RASL11B	IFNLR1	UNC119	ANKRD39	CORO1B	HLTF
ASCL5	TMEM109	AL807752.7	CEACAM16	GABRP	AMACR	IPP
NAPEPLD	ZNF215	MYBPC2	DRD5	TREM1	PLEKHG3	LPIN2
NR1I3	PYY	HNF4A	AQP5	TMC6	GBP3	ADCY8
FHL5	TLCD2	SERPINC1	GOLGA8J	HTR3A	SPRYD4	C9orf43
ZNF280A	SLC29A3	AC024592.3	F11	SYTL2	SUN3	SMAD3
PLEKHG3	VWA5B1	AC093155.3	KLHL30	CLN8	TRDMT1	ZBBX
AL603832.3	BCAS1	GOLGA8K	SMYD1	MRAP	WRAP73	SPTLC1
CD93	WDR64	TMPRSS13	PTGDR2	OCIAD2	ANKRD34C	F2R
XYLT1	GBP3	CRABP1	OLFML2A	HIST1H2BK	GNPDA1	PTPN7
MS4A6A	IL27RA	SPAG4	SHF	OXGR1	E2F2	HSD17B4
LRP4	SDR42E2	AC005324.3	KRT75	AOC1	SCG2	KCNJ8
RCVRN	JPH2	LEFTY1	NLGN4Y	ACCSL	KRT75	SNX4
KCNA7	EIF6	PLA2G12B	TMSB15B	BCKDHA	TAZ	TENM4
TMEM110-MUSTN1	HMMR	BHLHE40	LHX5	LINGO1	PTH2	FAF2
TULP1	MYO3B	DDX47	NMUR2	OSBPL10	TROAP	ANKRD53
ANKFN1	CDCA4	TNIP3	ZNF853	SLCO1A2	BCL2A1	TTI1
DMRT3	SLC2A14	CDYL2	AC134669.1	VAX1	GGN	C1orf105
DPEP2	GPR160	CHAT	AGXT2	HEPACAM2	LILRB4	RRP1B
KNG1	AL031777.3	FAM209A	FRAS1	GLIS3	AC011511.1	CCDC17
NYX	CTSK	HIST4H4	TBC1D10C	NCEH1	GDF6	TCERG1
ERN2	KLHDC9	PPP1R14A	PLEKHN1	IRS4	CALHM6	EEF2K
CLEC4C	RGS8	TACR2	RNF222	KCNMB1	AL662884.4	TNFRSF12A
LRRC31	AL109811.4	MAP4K1	WISP2	NDUFS3	GRAMD1C	CCDC142
C10orf82	ZBTB14	SUSD2	SYCP1	RNASEK-C17orf49	MDK	AL355315.1
CYP2C18	TNFRSF10D	DRD1	GLT6D1	INSL3	HFM1	DDX11
PON2	CHAF1B	RBM34	NLRP7	STAMBPL1	C17orf49	CEP152
AC092073.1	TRIM72	BOLL	CSKMT	VSIG10L2	SPNS3	UGGT1
SGCD	CRABP2	VMO1	MTRNR2L1	AC134669.1	MYOM3	FOXO3
C2orf83	DNAH3	HIST1H2AE	ABHD3	DNAJC5G	MIP	ZNF507
WISP1	SERPINB1	IFFO2	MMRN1	CABP5	HSDL2	SLC11A2
CDC42BPG	PCDHB12	INSC	GIMAP7	MRPS17	HELB	TANGO2
ABHD12B	CFAP52	GLB1L2	LGALS2	GALR3	ACE	ATXN10
SLC7A13	CYP4F3	TMEM249	FZD10	COX6B2	PDLIM2	TBC1D22B
SIX3	PNOC	ZNF98	BSPH1	CD244	SIM2	FAM222B
AL049697.1	NAIF1	TIMD4	IDO2	TIMM10B	NFKB2	TAC4
POU4F3	CFTR	FAM151A	C11orf24	RELB	MAP3K14	SIL1
LRCOL1	PKP2	ART3	TAF1L	GADL1	RFNG	FAM171A1
ENAM	PPA1	PABPC1L2B	OR2L3	RPL14	STIM1	PPP6R2
C5AR2	CENPU	C1orf116	HTR1D	PRTN3	NGLY1	ACAP2
LMX1B	NUDT15	CCDC83	CD1D	CDC6	LIMD1	MAMLD1
CIB4	MYH7B	C17orf98	RPL27	GATA3	FANCL	NCAM1
WNT8A	MAD2L1BP	PLN	EIF2S3B	C2CD4D	LRRCC1	ACTR5
MS4A7	TPH1	OVOL3	MUCL3	TMED7	AMPD1	VPS8
CCL26	PCGF1	GRAP2	AHSG	IL1B	ATP5F1E	SLC44A2
ACR	PINX1	ARL5C	PCDH20	CD109	GFI1B	ARHGEF12
C6orf223	LMOD1	MLKL	BLK	ASAP3	EPN3	GBF1
MMP1	CDPF1	TMEM215	FCAMR	SH2D1B	PRKG1	ANKS1B
G6PC	SLC30A8	ARSF	ATP6V0B	GSG1L2	DACT2	CTTN
BPI	C22orf23	TTC4	TMEM31	CPN2	SH3PXD2B	AL645941.2
DKKL1	SP140L	PDZD9	BCL6B	FAM198A	C10orf105	ANKRD26
ACSM2B	ATP2B3	TAGAP	RPL9	YWHAG	CARF	LGALS3BP
PLD4	DUSP19	CFC1	TXNDC8	PHOSPHO1	CBLN1	ALDH1A2
TLR7	PLS1	CD86	OR6A2	AC015688.4	ALG6	ASAP2
HR	PARD6A	TEX49	EXTL3	CCDC155	GRTP1	SOAT1
RNF183	SCARF2	FOXA3	MIF	EN2	SPATA20	PWWP2A
CCDC7	OPRM1	AC010319.2	NOTCH2NL	GIMAP7	FMO1	INO80D
NT5DC4	SYT12	AFAP1L1	TRPV5	FOLR1	COMMD1	GAD1
PMAIP1	SLC22A1	ARHGAP45	METTL1	ICAM4	SFN	TCF4
TNIK	PPP1R32	SLC30A2	THEG	HRH1	DDIT3	WDR75
PRDM7	ZC3HAV1L	ABCA1	C10orf53	PRR35	TMEM50B	NCKAP5L
TARM1	AKR1C3	PLA2G10	LIPT2	TUBA1B	COL3A1	THSD7A
ODF3B	EEF2KMT	LILRB3	GOLGA6A	KLHL40	RHBDL2	IKBKE
SIRPG	CENPH	TMEM233	SLC34A1	AP001781.2	H6PD	AVEN
KCNJ15	FIP1L1	AC093525.1	AHSA1	AHSG	ANPEP	TASP1
TSGA10IP	SPC25	SLC25A51	KCNS1	STBD1	TMEM52B	ANKRD13C
AL512428.1	CDH22	RXFP2	RPS27A	ERVFRD-1	METTL4	RB1
NPIPA2	RTN4R	GPR88	ZNF280A	ZNF655	GJB2	PXYLP1
FGF20	AL365232.1	ALDOA	ENAM	C10orf99	PFKFB1	FAH
GPHB5	RPS6KA1	GALNT6	SLC34A2	RPS6KA4	CCDC68	NFYC
FXYD2	GEMIN6	PABPC3	APOH	ZBP1	LST1	PLEKHH2
LDLRAD1	FAM95C	BTBD16	LIPT1	DAB2	SRY	EP300
EFCAB9	FUT2	NR1H4	AC068580.4	C9orf131	GPR6	FAAH2
R3HDML	NCAPG	ADRA2C	PPP1R37	RPL3	FAM183A	INTS10
TLDC2	BEND4	NMRK2	YARS	KLRC4-KLRK1	PITX3	MAP3K5
SLC25A34	IL18BP	TNK1	THRSP	BPIFB1	ZMYND8	GPR35
AC120057.2	TMEM121	TTC16	GJA4	NET1	KCNJ11	SPSB1
WISP2	FAM71F1	ASMT	IRX3	SCD5	EXTL2	RDH11
LIPJ	RMI2	SLC1A7	TEX38	A1CF	ALPK1	ARHGAP27
HRNR	TYMS	MAJIN	ACP7	GALNT14	REST	TNPO3
RNASEK-C17orf49	CKLF	AL162417.1	TRIM50	PABPN1L	TMEM253	TNFSF4
MBOAT4	ATXN7L2	FCN1	PRSS8	LPA	TRMT2B	LSS
NECAB2	EFCAB10	NPR1	CIB3	TRAPPC3L	WNT2	EXOSC7
HIST2H4A	OLR1	PSENEN	JCHAIN	PTGES3L-AARSD1	EXOC3L4	RPAP2
AC025263.2	DUSP28	PDE6A	SEC14L3	PPAN	CLEC19A	CTNNBL1
GALP	BLOC1S6	PAQR5	H3F3C	CEACAM16	GLI1	ZNF862
AGXT2	HPSE2	AC093899.2	ZNF700	GRXCR1	BORCS7	PTPRK
ALDOB	AL033529.1	HBB	PTGER2	DNASE1L3	CRX	MAP2K7
PARP15	PLAT	MYO1G	STAP1	ULBP3	SGCD	ANO10
CARD19	ASB14	C3AR1	CRB3	SPATA4	CADM2	OSGEPL1
SCARA5	FCGR2A	EDN1	DHRS9	APOBEC3H	PABPC4L	PIWIL4
HBG2	TCAP	CALCA	LHX3	SLC35A3	ERICH6B	PPP2R3C
S100P	IL13RA2	AL021546.1	ARG1	DUSP8	DCAF12L2	TRIM13
EHF	TMEM216	CYP4Z1	SNTG1	DAW1	IRAK3	PTGDS
SLC22A2	USP43	NTRK1	RPL8	MS4A3	EBI3	SF3B3
AC011498.4	ZNF485	VSTM1	PAPLN	RPS5	CREB3L2	HGF
CABP7	PDIA2	DRD3	AC135178.2	PLAU	AL669918.1	SMOX
GOLIM4	CCDC36	NOG	RS1	EPS8L2	EXOC4	CSE1L
HSPB3	BEND5	REM2	SLC16A6	RORC	TANGO2	FAIM
TMEM176A	ISG20	OVGP1	FAM3B	HHLA1	MYORG	MYO18A
CATSPER1	NPFFR1	S100A9	TMPRSS4	CBLC	CNFN	LTBP3
MYEOV	POSTN	ECEL1	AC243967.1	MSLNL	CCDC153	ZNF430
NEGR1	MMP2	SULT2B1	CLDN19	OLFM4	GML	TEP1
AC138696.1	SYTL3	HCRT	RTEL1	IL31	SLC26A2	CCNT2
ANKRD61	COL8A1	ANXA2R	KLK5	CD300LB	ANXA5	MAP3K13
OR52A5	SLC22A10	ART4	OR7C1	TMPRSS11B	THSD1	CFAP300
MFAP4	IRF4	NR0B1	GJD4	SPANXN3	C2CD4A	MDM1
PITX1	ZXDB	MMP9	AC010422.5	UBASH3A	CXCL6	SERPING1
FBXO40	CATSPERD	DLX5	ZNF705E	SRARP	HIST1H3E	USP15
TMPRSS2	RELL2	INMT	GOT2	HBA2	PROK2	IFT27
BSCL2	CHRAC1	DGAT2L6	HYAL4	PHOX2A	TMEM45B	PIKFYVE
MLLT3	COL6A6	RGPD4	C4orf54	DRD5	PLOD1	GABPB2
STX11	EXOSC4	ACOT4	NCF4	COL6A3	DMRTA1	RTCB
GRXCR2	GCH1	NT5C1A	MINDY4B	CELA2A	OTOP2	EPAS1
ATP6V0E2	GRM4	AL355987.3	ELANE	FLNC	FLT4	OSBPL11
NREP	AC116565.1	PLA2G7	ANKS4B	FAM9C	OST4	ZFC3H1
LEP	FAM53A	C7orf57	A1CF	KCNH6	NR3C2	RIOK2
SLX1A	KIF18A	NME2	CD300LG	C16orf92	BTN3A2	ZNF496
EVI2A	SH2D4B	HSD11B2	CDH16	CCDC172	ERVMER34-1	UTP20
HIST1H1B	OTOA	GPD1	TMEM95	CORT	TIE1	NTRK2
GATA1	PHF24	ARMC12	UFSP1	VSX2	CRAT	ZNF354B
TMEM52	LHX4	IGFLR1	UCP1	COX4I1	JAM2	SPRY2
RFX6	STK35	AC138811.2	KCNK5	ZNF576	TMEM164	POC5
MOGAT3	AP000721.1	AC007846.2	RGS13	LHX5	GPR55	EPC1
ADAD2	FLRT1	SYNGR4	TMIGD2	LBX2	MYL3	MMP28
ASB11	NPSR1	CCDC168	KLK15	CYP2B6	CD109	CASD1
COX6A2	DEF6	AQP3	RAB5C	CCR3	DEPDC1	ZC3HC1
GLUD2	TMEM198	ANGPTL6	SCML1	KCNS1	NDUFA7	PTCD2
MYBPC3	GATD3B	GOLGA8S	VAV2	INO80B	HS1BP3	OGT
MC5R	TRAPPC1	HHIPL2	DSPP	SPINT4	SYT10	KYAT1
PCSK9	NKD2	EREG	RANBP17	TXNDC8	AC138647.1	BRWD3
BX276092.9	MYOCOS	FOXQ1	RPS13	POM121L2	ST3GAL4	TIMM23
GIMAP2	PRSS3	PLXNB3	HTR1A	UST	TMEM173	SLC16A4
TNFRSF19	RAD51AP1	SCARA3	AC010619.1	NACA	CMC1	ZDHHC13
INO80B-WBP1	SIAH3	PROKR2	HTR3A	FZD10	HEYL	NELFCD
RORA	NPHS1	CPHXL	CIDEA	KLF17	ZC3H12C	HCFC2
CD80	STC2	C6orf132	KCNRG	C20orf203	SYCE3	NCKAP1
TPBGL	KIT	SH2D6	RPL29	PSMD8	TPT1	MAN2C1
WNT6	C1QB	SLC16A11	IQCA1L	AC131160.1	E2F8	MOSPD2
CIDEC	CDK18	SVOPL	DSG3	BLK	CASR	SNX9
TUBA4B	ISY1-RAB43	ATAD3C	CLDN23	FRAS1	SFTPC	MFAP3
GRIA1	NOP2	CWH43	ADIPOQ	IL1A	CCHCR1	STK32A
SULT2A1	TMEM191C	MAD2L1	SLC2A2	HIST1H3G	PRTFDC1	PAQR6
F8A3	CCNB1	AC011452.1	GOLGA6C	RETN	CCDC78	AC007906.2
HK3	RPP40	FAM228A	ERH	OPN1SW	SAG	ABL2
GPR18	NTF3	SLC25A31	DLX2	AC008481.3	ADPRH	MYEF2
NANOS2	PRR11	IL2RA	CTRC	VSIG2	C11orf74	CASC1
HSD11B1L	FA2H	LGI1	OR2L2	C1orf87	TRIM60	MINDY1
CRYBG2	SLC9A3	GOLGA8T	AC235565.2	AL136295.5	CBLN3	TRIM21
KIF20A	NPM3	ZNF556	RNF157	PCDHB1	PDE4B	ABL1
FAM110D	BMP8A	AQP9	TTLL8	SEZ6L	PDXP	HDAC7
UPK3A	DYSF	SYTL1	CELA1	DIO3	THEM4	MPC1
RBPJL	RIPPLY2	FIBCD1	SLC7A13	MTRNR2L1	CMAS	ADGRG1
STAC	CNTN6	POPDC3	P2RY8	AC006064.6	VSX1	FKBP15
FRMD1	GRWD1	C3	TSR1	TCP11	LTBP3	EIF2B1
DAW1	HTR2C	NLRP12	CD48	C4BPB	ODF3L2	SHISA6
HSPB6	KY	GUCA1A	CCL25	DPRX	ELOVL2	SLC7A2
ADCY2	POLR3K	CCM2L	IL1RN	ZNF286A	CFC1	PIGF
CCDC27	AC126283.2	MICB	PRDM14	GSE1	MUC1	NUDT12
SMR3B	CA4	POMC	ITGAD	VENTX	FAM234A	CEP162
PAX1	FYB1	ZNF837	TSPAN32	IL24	PSPH	LGR4
BTNL2	SRCAP	CCDC33	DUS3L	DUSP13	TMEM238L	RAB32
FOXN1	FAM131B	HAL	CCL20	F7	GREM1	METTL14
ENOX1	EMILIN3	HIST1H3J	CDC20	GPR84	TGM4	RBM28
DPPA4	SLFNL1	DHRS2	CTCFL	FAR2	SCEL	SMIM11B
ESX1	AKR1E2	TMEM229A	OR2G6	OTOP3	DNMBP	IWS1
KIAA0408	CHML	LHX9	CLEC3A	TNFSF15	PLEKHG6	KLHL4
